date,open,high,low,close,adjclose,volume
2016-08-18,2.579792022705078,2.600416898727417,2.566667079925537,2.59041690826416,2.46340274810791,56755200
2016-08-19,2.5762500762939453,2.6035420894622803,2.5545830726623535,2.5868749618530273,2.4600348472595215,73617600
2016-08-22,2.574583053588867,2.60604190826416,2.5612499713897705,2.5893750190734863,2.4624128341674805,73243200
2016-08-23,2.620832920074463,2.6358330249786377,2.602916955947876,2.6047921180725098,2.4770731925964355,62654400
2016-08-24,2.6010420322418213,2.6122920513153076,2.530208110809326,2.5545830726623535,2.429325580596924,71198400
2016-08-25,2.534374952316284,2.56583309173584,2.525624990463257,2.5425000190734863,2.4178357124328613,58444800
2016-08-26,2.545833110809326,2.603332996368408,2.5083329677581787,2.5547919273376465,2.4295246601104736,107313600
2016-08-29,2.5562500953674316,2.584791898727417,2.5547919273376465,2.561875104904175,2.43626070022583,49833600
2016-08-30,2.552500009536743,2.573957920074463,2.5129170417785645,2.538749933242798,2.4142701625823975,65750400
2016-08-31,2.527708053588867,2.5391669273376465,2.498958110809326,2.532083034515381,2.4079291820526123,71616000
2016-09-01,2.533750057220459,2.5587499141693115,2.4962499141693115,2.543333053588867,2.418628215789795,85953600
2016-09-02,2.5885419845581055,2.6039578914642334,2.546041965484619,2.573124885559082,2.4469587802886963,90739200
2016-09-06,2.5885419845581055,2.6229169368743896,2.5708329677581787,2.620832920074463,2.4923276901245117,65985600
2016-09-07,2.628957986831665,2.6404170989990234,2.597707986831665,2.625624895095825,2.496884346008301,58075200
2016-09-08,2.6041669845581055,2.6056249141693115,2.5606250762939453,2.580625057220459,2.4540913105010986,70065600
2016-09-09,2.5177080631256104,2.5333330631256104,2.384999990463257,2.384999990463257,2.2680583000183105,160915200
2016-09-12,2.3491671085357666,2.523750066757202,2.344791889190674,2.5072920322418213,2.3843541145324707,130651200
2016-09-13,2.473750114440918,2.497499942779541,2.410207986831665,2.448124885559082,2.3280885219573975,125308800
2016-09-14,2.4543750286102295,2.5208330154418945,2.4518749713897705,2.4795830249786377,2.3580033779144287,111528000
2016-09-15,2.483333110809326,2.606874942779541,2.481250047683716,2.594583034515381,2.467365264892578,131860800
